,aircraft_roll,aircraft_pitch,aircraft_yaw,aircraft_velocity,aircraft_x,aircraft_y,aircraft_z,model_roll,model_pitch,model_yaw,model_velocity,model_x,model_y,model_z,u_phi,u_theta,u_psi,u_velocity,mpc_roll,mpc_pitch,mpc_yaw,mpc_velocity,mpc_x,mpc_y,mpc_z,mpc_u_phi,mpc_u_theta,mpc_u_psi,mpc_u_velocity
0,0.6682294011116028,-0.04158693924546242,2.4708502292633057,23.218436929987483,447.0722961425781,364.12091064453125,-50.006168365478516,-0.6682294011116028,-0.04158693924546242,-0.9000539024684091,23.218436929987483,364.12091064453125,447.0722961425781,50.006168365478516,0,-5,0,25,-0.25058602541685104,-2.830534871919737,-0.9191074984819192,24.083558091557347,364.02587422831925,447.2148021989594,48.57293937637542,-0.0,-5.0,-1.8207220145850027,25.0
1,0.6682294011116028,-0.04158693924546242,2.4708502292633057,23.222715132520236,446.3116455078125,364.66766357421875,-49.994468688964844,-0.6682294011116028,-0.04158693924546242,-0.9000539024684091,23.222715132520236,364.66766357421875,446.3116455078125,49.994468688964844,0,-5,0,25,-0.25058602541685104,-2.830534871919737,-0.9191047373237131,24.085758813024814,364.5726410494101,446.4541324760103,48.56105084268481,-0.0,-5.0,-1.8222799332350041,25.0
2,0.6678381562232971,-0.04141179472208023,2.4757332801818848,23.222715132520236,446.3116455078125,364.66766357421875,-49.994468688964844,-0.6678381562232971,-0.04141179472208023,-0.9049369533869882,23.222715132520236,364.66766357421875,446.3116455078125,49.994468688964844,0,-5,0,25,-0.2504393085837364,-2.8304582405598246,-0.9239743467667414,24.085758813024814,364.5734334107651,446.45445296251563,48.56108432712493,-0.0,-5.0,-1.8222799332350041,25.0
3,0.6678381562232971,-0.04141179472208023,2.4757332801818848,23.222715132520236,446.3116455078125,364.66766357421875,-49.994468688964844,-0.6678381562232971,-0.04141179472208023,-0.9049369533869882,23.222715132520236,364.66766357421875,446.3116455078125,49.994468688964844,0,-5,0,25,-0.2504393085837364,-2.8304582405598246,-0.9239743467667414,24.085758813024814,364.5734334107651,446.45445296251563,48.56108432712493,-0.0,-5.0,-1.8222799332350041,25.0
4,0.6678381562232971,-0.04141179472208023,2.4757332801818848,23.225134983014655,445.92962646484375,364.9382019042969,-49.98869705200195,-0.6678381562232971,-0.04141179472208023,-0.9049369533869882,23.225134983014655,364.9382019042969,445.92962646484375,49.98869705200195,0,-5,0,25,-0.2504393085837364,-2.8304582405598246,-0.9239727864831986,24.08700359208573,364.8439795537563,446.07242307480544,48.55520587380808,-0.0,-5.0,-1.8230553670786704,25.0
5,0.6670724153518677,-0.041008081287145615,2.4855308532714844,23.225134983014655,445.92962646484375,364.9382019042969,-49.98869705200195,-0.6670724153518677,-0.041008081287145615,-0.9147345264765878,23.225134983014655,364.9382019042969,445.92962646484375,49.98869705200195,0,-5,0,25,-0.2501521557569504,-2.830281602952571,-0.9337440683697618,24.08700359208573,364.84560294604046,446.07301255991774,48.55528314824596,-0.0,-5.0,-1.8230553670786704,25.0
6,0.6670724153518677,-0.041008081287145615,2.4855308532714844,23.225134983014655,445.92962646484375,364.9382019042969,-49.98869705200195,-0.6670724153518677,-0.041008081287145615,-0.9147345264765878,23.225134983014655,364.9382019042969,445.92962646484375,49.98869705200195,0,-5,0,25,-0.2501521557569504,-2.830281602952571,-0.9337440683697618,24.08700359208573,364.84560294604046,446.07301255991774,48.55528314824596,-0.0,-5.0,-1.8230553670786704,25.0
7,0.6670724153518677,-0.041008081287145615,2.4855308532714844,23.23041242372136,445.1620178222656,365.473388671875,-49.97736740112305,-0.6670724153518677,-0.041008081287145615,-0.9147345264765878,23.23041242372136,365.473388671875,445.1620178222656,49.97736740112305,0,-5,0,25,-0.2501521557569504,-2.830281602952571,-0.9337406712668623,24.08971832495955,365.38080656155336,445.305380050325,48.543720570451505,-0.0,-5.0,-1.8245988458691285,25.0
8,0.6663082242012024,-0.04086160659790039,2.495347023010254,23.23041242372136,445.1620178222656,365.473388671875,-49.97736740112305,-0.6663082242012024,-0.04086160659790039,-0.9245506962153573,23.23041242372136,365.473388671875,445.1620178222656,49.97736740112305,0,-5,0,25,-0.2498655840754509,-2.830217515566835,-0.9435306263977061,24.08971832495955,365.3822861270726,445.3061548302035,48.54374864450863,-0.0,-5.0,-1.8245988458691285,25.0
9,0.6663082242012024,-0.04086160659790039,2.495347023010254,23.23041242372136,445.1620178222656,365.473388671875,-49.97736740112305,-0.6663082242012024,-0.04086160659790039,-0.9245506962153573,23.23041242372136,365.473388671875,445.1620178222656,49.97736740112305,0,-5,0,25,-0.2498655840754509,-2.830217515566835,-0.9435306263977061,24.08971832495955,365.3822861270726,445.3061548302035,48.54374864450863,-0.0,-5.0,-1.8245988458691285,25.0
10,0.6663082242012024,-0.04086160659790039,2.495347023010254,23.23673887504058,444.3896484375,366.0008239746094,-49.966346740722656,-0.6663082242012024,-0.04086160659790039,-0.9245506962153573,23.23673887504058,366.0008239746094,444.3896484375,49.966346740722656,0,-5,0,25,-0.2498655840754509,-2.830217515566835,-0.9435265614306823,24.092972672345976,365.90974136409915,444.5337566165366,48.53244877005065,-0.0,-5.0,-1.8261327034815893,25.0
