,x_pos,y_pos,z_pos,roll,pitch,yaw,vel,x_traj,y_traj,z_traj,roll_traj,pitch_traj,yaw_traj,x_cmd,y_cmd,z_cmd,roll_cmd,pitch_cmd,yaw_cmd,vel_cmd,effector_dmg,effector_x,effector_y,effector_z,cost,time_solution
76,-52.277488708496094,32.1743049621582,51.99703598022461,-0.14163590967655193,0.019880231469869485,0.226025537648473,23.084512160711554,"array('d', [31.945886611938477, 32.505941653757134, 32.863877856248116, 33.22513986650682, 33.58577706864648, 33.94291146398825, 34.29453719735123, 34.639353120705216, 34.97661801759452, 35.30602392394643, 35.627585650945214, 35.941545664244885, 36.24829375956215, 36.54830096426287, 36.842067011764314, 37.13008152599421])","array('d', [-53.17090606689453, -50.73494602709615, -49.213179465244984, -47.69779152927786, -46.18756267441214, -44.68160958616065, -43.179335565329104, -41.68037653290642, -40.18454857529945, -38.69180086649384, -37.20217602830051, -35.715778618052425, -34.23275150632321, -32.75325939187022, -31.27747852133483, -29.805587370799337])","array('d', [-51.95891189575195, -51.90979319157064, -51.87398963865655, -51.83527234081967, -51.79484338268114, -51.753600957839325, -51.712246754906005, -51.67135565973276, -51.63141971960045, -51.59287345198336, -51.556104583877335, -51.521452510129684, -51.489195788091656, -51.45952963929744, -51.43253459970073, -51.408138013590595])","array('d', [-0.16964955627918257, -0.10126458292020217, -0.046113383879841915, -0.004458269939381069, 0.025958241233523572, 0.04712958044323558, 0.06082153102917779, 0.0685923667411538, 0.07180581708825923, 0.07164147999746844, 0.06910467960704307, 0.06503633787850203, 0.06012277762573479, 0.05490520069492711, 0.04978867312919029, 0.0450506585220454])","array('d', [-0.017548872157931224, -0.02167973632256649, -0.024077450756887792, -0.025592950690629463, -0.026456847103825853, -0.026818890582084188, -0.026775600768034844, -0.02638893295874367, -0.025699580720163595, -0.0247371639674406, -0.023528695158038352, -0.022106137470435272, -0.02051344066487212, -0.018813088851667856, -0.017091880886360836, -0.015465374849708908])","array('d', [0.22309251228836588, 0.2284199329846724, 0.23302340579643493, 0.23459387752917799, 0.23389881253786907, 0.23157103092176298, 0.22812969251359985, 0.2239942278095633, 0.21949555399369297, 0.21488642256302593, 0.21035151197499333, 0.2060173381867254, 0.2019618813694475, 0.1982238206736036, 0.19481131700967652, 0.19171033807492574])",33.94291146398825,-44.68160958616065,-51.753600957839325,0.04712958044323558,-0.026818890582084188,0.23157103092176298,15.43431380153754,-1.0,[],[],[],10000000000.0,0.01744389533996582
77,-51.3785514831543,32.40461730957031,52.032737731933594,-0.1121032908558847,0.02236810326576222,0.22909374634293125,22.997047683017374,"array('d', [32.060157775878906, 32.62310587591436, 32.98182529903586, 33.342714059071554, 33.70189745217444, 34.056566033154134, 34.404778621227706, 34.74529658178726, 35.0774397710872, 35.400960053555615, 35.71593077647348, 36.02265149673646, 36.32156744252277, 36.6132031155019, 36.89810931137142, 37.17682356864338])","array('d', [-52.7238655090332, -50.2886273566468, -48.76715618651828, -47.25175459655688, -45.74122176503197, -44.23469967792821, -42.731620292706516, -41.2316491511651, -39.734631262155766, -38.24054300668609, -36.749452026681574, -35.261485674662666, -33.77680767647915, -32.295602158542714, -30.81806403508754, -29.344390461331724])","array('d', [-51.978023529052734, -51.926216981151256, -51.88900850572159, -51.84907902046178, -51.80758034301816, -51.76537666556206, -51.723146676598674, -51.68144983820327, -51.64076808773506, -51.601529612588244, -51.564118497798376, -51.52887233935272, -51.49606900116421, -51.46590338360769, -51.43845526937482, -51.41364989009288])","array('d', [-0.15593172609806077, -0.08834394018413327, -0.03394470726367288, 0.006978528511641102, 0.03668148521492406, 0.0571583037956951, 0.07017618739006597, 0.07729454378373492, 0.0798775374662165, 0.07910452830426418, 0.07598027585780115, 0.07134538577162042, 0.06588685476128059, 0.060148429277630776, 0.05454061221414293, 0.04935039120377934])","array('d', [-0.018732056021690226, -0.02265080282338906, -0.024908426154660046, -0.026321334369990547, -0.02710809969032229, -0.027410345064589687, -0.02731900353048157, -0.026892114083510322, -0.0261675732512564, -0.02517298172505688, -0.023933911228618755, -0.022481364140530365, -0.02085878583256342, -0.019128646761009047, -0.017378301141584746, -0.015724538637323475])","array('d', [0.2245543758061269, 0.22935045483935818, 0.2331637312357505, 0.23399121661155614, 0.23259646269482714, 0.22961046129371745, 0.2255514180832366, 0.2208380580008234, 0.2158005620759601, 0.2106908283492963, 0.2056925658589269, 0.2009312248844185, 0.1964836172906753, 0.1923870914334127, 0.18864818404673936, 0.18525073068497214])",34.056566033154134,-44.23469967792821,-51.76537666556206,0.0571583037956951,-0.027410345064589687,0.22961046129371745,15.434656777510538,-1.0,[],[],[],10000000000.0,0.018364429473876953
78,-50.93068313598633,32.51924514770508,52.049983978271484,-0.09724622964859025,0.023702220991253745,0.23066480556992097,22.947958484284104,"array('d', [32.1743049621582, 32.74014206883573, 33.099601290566056, 33.46002255574394, 33.817607024433045, 34.16961438675843, 34.514169281994846, 34.85009721619, 35.17678113955339, 35.49403507816347, 35.80199348984768, 36.10101577971667, 36.391605496248076, 36.67434358094514, 36.9498348686101, 37.2186677043057])","array('d', [-52.277488708496094, -49.842976578496355, -48.32178915673782, -46.80634768855764, -45.295472382338, -43.78833291081915, -42.28439225563853, -40.78334783186176, -39.285075636885615, -37.789581100537134, -36.296958497480496, -34.80735938296311, -33.32096958902664, -31.837993833914418, -30.358646868171455, -28.883145817350538])","array('d', [-51.99703598022461, -51.9426132887308, -51.90402908465169, -51.86290628915262, -51.82034969020795, -51.777191671578386, -51.73408941869125, -51.691588001845616, -51.65015997091168, -51.61022770210598, -51.572172026537736, -51.53632904723291, -51.5029761881144, -51.47230824159047, -51.44440440384583, -51.41918788715807])","array('d', [-0.14163590967655193, -0.07485742495765742, -0.021223434140519342, 0.01895216842230649, 0.04792365936397693, 0.06768622951500552, 0.08000879382509127, 0.08645210401302135, 0.08838088416939326, 0.08697431956009338, 0.08323665347956145, 0.07800827208354962, 0.07197707086110537, 0.06568979041881576, 0.05956316296100973, 0.05389498346514778])","array('d', [-0.019880231469869485, -0.023599343716012328, -0.025724581178542247, -0.02704018373121118, -0.027753467141224158, -0.027998449554469933, -0.02786082806119856, -0.027394960113450537, -0.026636100824307393, -0.02560993268898824, -0.024340650210869345, -0.02285833388512671, -0.021205950192097207, -0.019445979342681923, -0.017666365203662757, -0.015985189803021917])","array('d', [0.226025537648473, 0.23026930158996223, 0.23325834658861172, 0.2333087533864482, 0.2311805980847548, 0.2275034117794909, 0.22279474270338154, 0.21747284028849467, 0.2118673229285022, 0.20622936505614461, 0.20074180437148423, 0.19552909973063795, 0.19066694697980152, 0.186191388258806, 0.1821073182792864, 0.1783963548822098])",34.16961438675843,-43.78833291081915,-51.777191671578386,0.06768622951500552,-0.027998449554469933,0.2275034117794909,15.43508271575745,-1.0,[],[],[],10000000000.0,0.02039647102355957
79,-50.03841781616211,32.74718475341797,52.08312225341797,-0.06784711033105864,0.026371043175458794,0.23358722130325846,22.837266642869697,"array('d', [32.40461730957031, 32.76507283677035, 33.12884064980933, 33.4911618000846, 33.84851947217478, 34.19841415198734, 34.539179941906305, 34.869826193132205, 35.189897717431684, 35.49935111312645, 35.79844644491734, 36.087653947151885, 36.36757531896348, 36.63887893725683, 36.90224809531279, 37.15834196999501])","array('d', [-51.3785514831543, -49.852181274215425, -48.332382917560274, -46.817656392715264, -45.306906816447956, -43.799390551315504, -42.294653303055654, -40.79246764909111, -39.29277534412587, -37.79563767247482, -36.30119530872826, -34.80963779385148, -33.321181880948245, -31.836057598433747, -30.354500821334817, -28.876747050237643])","array('d', [-52.032737731933594, -51.99533920011577, -51.95436026040233, -51.91119163640542, -51.866846740698826, -51.82209593006613, -51.77755419026095, -51.73373802126717, -51.691100919797215, -51.650052917806256, -51.610967202851384, -51.57417539557995, -51.53995230654085, -51.508490792125485, -51.479867607546296, -51.45400180303508])","array('d', [-0.1121032908558847, -0.046218570506729846, 0.004097402729348295, 0.04135454797231864, 0.06776055549022558, 0.08527410911239301, 0.09563200798124705, 0.10036446401557836, 0.10080618020278076, 0.09810680960357773, 0.09324206881123613, 0.0870255883694402, 0.080121131437795, 0.07305479944662267, 0.06622705774705183, 0.05992472536354713])","array('d', [-0.02236810326576222, -0.025265906832008436, -0.027136308253965773, -0.028265406648471273, -0.028838770176230034, -0.02897571809271706, -0.028751834041063854, -0.02821439338694924, -0.02739362116024354, -0.02631161248657326, -0.02499005147678714, -0.023457383376567675, -0.02175572443683978, -0.019947474126160627, -0.01812129392265964, -0.01639682636768399])","array('d', [0.22909374634293125, 0.23402142042971916, 0.23531716892377835, 0.2338662817292154, 0.23040257140134326, 0.22553533111344337, 0.21976504503448793, 0.21349481466119735, 0.2070405824923528, 0.20064124320221044, 0.19446879427473637, 0.18863832871939867, 0.1832176208028511, 0.1782361220415305, 0.17369326938187418, 0.16956607646337227])",34.19841415198734,-43.799390551315504,-51.82209593006613,0.08527410911239301,-0.02897571809271706,0.22553533111344337,15.434850476815672,-1.0,[],[],[],10000000000.0,0.02345108985900879
80,-50.03841781616211,32.74718475341797,52.08312225341797,-0.06784711033105864,0.026371043175458794,0.23358722130325846,22.837266642869697,"array('d', [32.51924514770508, 32.88136340366109, 33.24545728556167, 33.6068509339313, 33.962100439067726, 34.308774540939766, 34.645273715086375, 34.97067296942, 35.28458234952266, 35.58702314925221, 35.878319329060275, 36.159003927738866, 36.42974004812231, 36.691255684028334, 36.944291389451486, 37.18956031996742])","array('d', [-50.93068313598633, -49.40486042356421, -47.88524805673962, -46.37036491394096, -44.8591449092638, -43.350878814919824, -41.845149035745365, -40.34176466620282, -38.84070212343062, -37.342054548660414, -35.84599132639401, -34.352727699826346, -32.862503614326975, -31.375570537622185, -29.89218498241063, -28.412603401717046])","array('d', [-52.049983978271484, -52.01069164871759, -51.96815314731301, -51.92366497978034, -51.878176705631674, -51.83241507185745, -51.786965163798385, -51.742323028771, -51.69892834303032, -51.657182051451365, -51.61745165729403, -51.580065499400035, -51.54529666883218, -51.51333705715938, -51.48426233629383, -51.45798934318653])","array('d', [-0.09724622964859025, -0.03217402771852436, 0.017351834406550286, 0.05383592246642683, 0.07948550293614971, 0.0962608800395473, 0.10590072622996599, 0.10993641338351332, 0.10970276845176301, 0.10634869679550189, 0.10084881271436279, 0.09401605862226602, 0.08651488326589289, 0.07887457808315039, 0.07150262464281909, 0.06469825612454354])","array('d', [-0.023702220991253745, -0.02635425454272949, -0.02804907155128291, -0.029050229214187324, -0.02952827906952724, -0.029592386543537068, -0.02931115186469329, -0.02872695544660824, -0.027866524347595806, -0.02674941670973979, -0.025395477448280676, -0.023831869649805007, -0.022099935575235725, -0.020261832675669, -0.01840659472549239, -0.0166549772327956])","array('d', [0.23066480556992097, 0.234684529270681, 0.23512379716434065, 0.2328622770212725, 0.22863161383718492, 0.2230404462541872, 0.21658906887894824, 0.20968035364588355, 0.20262979297192024, 0.19567560255409913, 0.18898892916200005, 0.18268389504337737, 0.17682718529731797, 0.17144696806415327, 0.1665410309353179, 0.16208408895433785])",34.308774540939766,-43.350878814919824,-51.83241507185745,0.0962608800395473,-0.029592386543537068,0.2230404462541872,15.43543918031646,-1.0,[],[],[],10000000000.0,0.022053956985473633
