,x,y,z,phi,theta,psi,u_phi,u_theta,u_psi,v_cmd
150,-210.83859252929688,-108.42681884765625,54.3347282409668,0.12646399098107522,0.022897593484127798,0.005377621206112159,-0.26683568954467773,-0.012341644614934928,-0.05026591569185257,21.41133532149412
151,-209.98846435546875,-108.43473815917969,54.36626052856445,0.11572670045974807,0.02269303862293559,0.0034145682548270824,-0.26598963141441345,-0.008799793198704725,-0.045743830502033234,21.418914513238295
152,-209.56295776367188,-108.43937683105469,54.38203430175781,0.1103026479670323,0.022670279462421814,0.002542092455837126,-0.26812422275543213,-0.005580101162195211,-0.04202903062105179,21.423384841913474
153,-209.13717651367188,-108.44441986083984,54.397804260253906,0.10476968156554331,0.02262484666556684,0.0018513551512230769,-0.2743729054927826,-0.005163778550922875,-0.033122122287750244,21.42725327071085
154,-208.71112060546875,-108.44982147216797,54.413570404052734,0.09928255704174256,0.02257299794651645,0.0011782402252167637,-0.27249541878700256,-0.005964565090835098,-0.03127399459481239,21.42999393290764
155,-207.85459899902344,-108.46006774902344,54.44452667236328,0.08842890360221997,0.022429955516249673,-0.00023541824599785418,-0.2688716948032379,-0.007424682378768925,-0.03327605873346329,21.439532415054344
156,-207.42434692382812,-108.46493530273438,54.45979309082031,0.0831907412881084,0.022423580469031736,-0.0008819686487861514,-0.2604130506515503,-0.004168882500380282,-0.032561495900154114,21.444130609760688
157,-206.97618103027344,-108.47049713134766,54.475711822509766,0.0778419461661238,0.022404282165202436,-0.0015560810240078582,-0.25490790605545044,-0.0036172426771372596,-0.032504674047231674,21.44882327352775
158,-206.54586791992188,-108.47603607177734,54.49104309082031,0.07285567697466504,0.02231714052330278,-0.002186724511122452,-0.2482270747423172,-0.006816755980253223,-0.03165329247713089,21.453389343067933
159,-205.68508911132812,-108.4880142211914,54.52171325683594,0.06308512510634537,0.022002498337924403,-0.0034727528243505205,-0.24303095042705536,-0.011387646198272709,-0.03170415014028549,21.46397003107889
160,-205.25462341308594,-108.49440002441406,54.53711700439453,0.05812009019026424,0.021949817928329736,-0.004116961822794346,-0.2462339550256729,-0.005550217349082236,-0.032767266035079956,21.46834372601312
161,-204.82411193847656,-108.50102233886719,54.552581787109375,0.05310998091340054,0.021872333110123952,-0.004628754725391396,-0.24955151975154877,-0.005850698798894886,-0.02724386751651764,21.471732827370484
162,-204.39356994628906,-108.50785827636719,54.56808090209961,0.04815578663906,0.02172462931093442,-0.005018685625756687,-0.24717436730861664,-0.00911739654839039,-0.02051791548728943,21.474587778019984
163,-203.52960205078125,-108.52034759521484,54.59944534301758,0.0383447640094843,0.021434783789435096,-0.005814820544578153,-0.24400702118873596,-0.009277354925870899,-0.02147143892943859,21.48434718625646
164,-203.09632873535156,-108.52604675292969,54.615116119384766,0.03332648004700621,0.021214895450673843,-0.006234535754471272,-0.24921593070030212,-0.013572578318417076,-0.022803200408816338,21.488887441371748
165,-202.66314697265625,-108.5319595336914,54.630863189697266,0.028396909777699906,0.02101467746290873,-0.006589054573456751,-0.2460673749446869,-0.012339053675532343,-0.02011360041797161,21.494691637930774
166,-202.2300262451172,-108.53805541992188,54.64668655395508,0.023471680211711577,0.020879026421002814,-0.00699896102241757,-0.24492204189300537,-0.009088905528187755,-0.021830203011631966,21.500327515051595
167,-201.36399841308594,-108.55067443847656,54.67847442626953,0.013806491070867706,0.02092133092865475,-0.007952213609938572,-0.24003231525421143,-0.0011096063535660538,-0.026497703045606613,21.508845056716005
168,-200.9310760498047,-108.55717468261719,54.6944465637207,0.009145740166410782,0.02089592423314372,-0.008423573673369846,-0.23302632570266724,-0.002947127213701609,-0.0261409692466259,21.513446535542784
169,-200.49819946289062,-108.56377410888672,54.710487365722656,0.004587516241308088,0.02076594553619718,-0.00867804329637269,-0.22723785042762756,-0.007263919338583948,-0.01564285159111023,21.516322235940702
170,-200.0653839111328,-108.57044219970703,54.72658157348633,9.111180510930145e-06,0.020556965038296935,-0.00879391777762209,-0.22763825953006744,-0.01142022851854563,-0.007781242951750754,21.520486893343445
171,-199.19764709472656,-108.58233642578125,54.7598762512207,-0.00920433254914169,0.020178179959592854,-0.009242868341622372,-0.23002667725086212,-0.009415420703589918,-0.01584784872829914,21.52753940679157
172,-198.76283264160156,-108.58760070800781,54.776512145996094,-0.01393110178956755,0.019930518527143552,-0.009515296619150588,-0.23421378433704376,-0.013157173059880735,-0.016719402745366096,21.532122597330524
173,-198.3281707763672,-108.59294128417969,54.7932014465332,-0.0187820447116844,0.01975520536826015,-0.009690313037419549,-0.24162684381008148,-0.010707451030611994,-0.011940630152821539,21.536079108994656
174,-197.89364624023438,-108.59832000732422,54.80995178222656,-0.02354707358062383,0.01957685476702145,-0.009776995799884194,-0.2379218339920044,-0.00969969667494297,-0.0064232638105750075,21.54069245251856
175,-197.0249786376953,-108.6091079711914,54.84466552734375,-0.03271080159384928,0.01921086172372307,-0.00995507877382031,-0.22610007226467133,-0.009417307563126087,-0.005841550882905721,21.547208993333193
176,-196.59083557128906,-108.61447143554688,54.86206817626953,-0.03710365563147095,0.01909367989023353,-0.009930557136092175,-0.21983015537261963,-0.006618465296924114,-0.0008210884407162659,21.550852388758525
177,-196.1567840576172,-108.61976623535156,54.879512786865234,-0.041348590807910326,0.01898049648012127,-0.00987581450806061,-0.21156826615333557,-0.006683480925858021,0.0011439593508839616,21.55427658837941
178,-195.72280883789062,-108.62498474121094,54.89699935913086,-0.0456362330969777,0.018936067611871246,-0.009793350109150297,-0.21329882740974426,-0.003774764714762568,0.003057395108044148,21.55890483495839
179,-194.8533935546875,-108.6335220336914,54.93274688720703,-0.05421529087273434,0.01889427070945648,-0.009642844605867455,-0.21407422423362732,-0.0016237888485193248,0.0034084783401340246,21.565579455902387
180,-194.4180145263672,-108.63687896728516,54.950565338134766,-0.05844210328244501,0.0188162486301329,-0.009424354539921798,-0.21092484891414642,-0.005632590502500533,0.009182123467326164,21.57029942046212
181,-193.98277282714844,-108.64017486572266,54.9683723449707,-0.06260611778589582,0.01875487612370636,-0.009166170349331933,-0.20784634351730347,-0.004975203424692152,0.011794243939220905,21.574596310852964
182,-193.5476837158203,-108.64337158203125,54.98616027832031,-0.06669892413602944,0.018694581459696893,-0.00895415866579784,-0.20387983322143555,-0.004423413891345262,0.009188828989863396,21.57696043313229
183,-192.67779541015625,-108.64940643310547,55.02241897583008,-0.07493570433077515,0.018819961355546717,-0.008434605214560433,-0.2056502401828766,0.0036433553323149694,0.011941858567297459,21.583818566243632
184,-192.24307250976562,-108.6522216796875,55.04045867919922,-0.07909335255721132,0.019020922905984464,-0.00820194034728592,-0.2071216106414795,0.00795088615268469,0.011074086651206015,21.585873196579207
185,-191.8084716796875,-108.65486145019531,55.05839157104492,-0.08328114962842079,0.019257974297452997,-0.007863150135992899,-0.20885886251926422,0.009900844655930998,0.016903776675462723,21.588444897442358
186,-191.37396240234375,-108.65731048583984,55.07619857788086,-0.08741756245755895,0.019474263565790163,-0.007469818974729699,-0.20678561925888062,0.00878419913351536,0.020207684487104416,21.591520389252857
187,-190.5052032470703,-108.66157531738281,55.111732482910156,-0.09557137354604016,0.0195830934674937,-0.006680993190017672,-0.2029200941324234,0.0004328195936977888,0.02031131088733673,21.595642803364203
188,-190.07444763183594,-108.66170501708984,55.12984085083008,-0.09963350554237428,0.019645440214144393,-0.0064668625259672865,-0.2027222067117691,0.0020053291227668537,0.011640969663858414,21.595628514464465
189,-189.64356994628906,-108.66165924072266,55.14783477783203,-0.10366251653596877,0.019710303192854578,-0.006250315175440752,-0.20023398101329803,0.0025629100855439914,0.010824872180819511,21.59625206080496
190,-189.2126007080078,-108.66142272949219,55.16571807861328,-0.10769912036724201,0.019701736019876712,-0.005894542193913301,-0.20074807107448578,-0.0010880641639232614,0.01838616095483303,21.597043265704315
191,-188.35037231445312,-108.66026306152344,55.20254135131836,-0.11547578870333365,0.019486172640711553,-0.005011221896325848,-0.19062018394470215,-0.006808456033468244,0.024601934477686882,21.599765336614936
192,-187.9191131591797,-108.6593017578125,55.22079086303711,-0.11925799355550576,0.019410192897166997,-0.004621010456444971,-0.18756252527236938,-0.0056472290307283375,0.020434781908988953,21.60210310641629
193,-187.48776245117188,-108.65805053710938,55.238929748535156,-0.12309008555176436,0.019369488526554905,-0.0043140100941525625,-0.19048607349395752,-0.003561448538675902,0.016473548486828804,21.602721890806126
194,-187.05633544921875,-108.656494140625,55.25697326660156,-0.12688449665275248,0.01936193667239848,-0.004036827277226209,-0.18869155645370483,-0.0019400259479880316,0.014422017149627209,21.60400767454615
195,-186.1932830810547,-108.65243530273438,55.29365539550781,-0.13480675083792001,0.019507887413983207,-0.003285456127784714,-0.19838853180408478,0.0010560839436948328,0.022966541349887848,21.605323245838616
196,-185.7643585205078,-108.64834594726562,55.31216049194336,-0.13877649789195887,0.019481907561002515,-0.0027821836775837293,-0.19811470806598663,-0.004081180784851309,0.02611760050058365,21.6059328528705
197,-185.33522033691406,-108.64397430419922,55.330509185791016,-0.14275607400361345,0.01952532166519152,-0.0022420690582028763,-0.19762368500232697,-0.0010824573691934312,0.0289426501840353,21.604776997434513
198,-184.90589904785156,-108.63929748535156,55.34871292114258,-0.14666739404977241,0.019515234428307653,-0.0016531670492730694,-0.19507940113544464,-0.0034434443805366716,0.03124753013253212,21.603771466493548
199,-184.0467987060547,-108.62895965576172,55.3856315612793,-0.15407250298296993,0.01953640684272753,-0.00046361637080809736,-0.1805981993675232,-0.0020916592329740485,0.03137332573533058,21.602059810302936
200,-183.6169891357422,-108.623291015625,55.40385055541992,-0.1576462442749807,0.019521363199884616,0.00027691298073975973,-0.17758819460868835,-0.005062835291028018,0.03772900998592377,21.602892011499815
201,-183.18704223632812,-108.61725616455078,55.42192459106445,-0.16115956187128944,0.019448202257987525,0.001065784283950991,-0.17518313229084015,-0.009238480590283865,0.04079682379961014,21.603017899183826
202,-182.75694274902344,-108.61082458496094,55.43986129760742,-0.16463346102208384,0.01941532339613782,0.0018103314595626667,-0.17288009822368622,-0.0075179161503910975,0.03835047036409378,21.603427516177575
203,-181.8963165283203,-108.59667205810547,55.4754638671875,-0.17140381553762601,0.01904813982549493,0.0033908094713752143,-0.16553916037082672,-0.01781283877789974,0.03750365227460861,21.60713088445801
204,-181.46795654296875,-108.58750915527344,55.49335479736328,-0.1746135573245365,0.01875292790448601,0.004131538031083219,-0.1598588526248932,-0.02022367715835571,0.035479139536619186,21.606507334154475
205,-181.03936767578125,-108.57794952392578,55.51118087768555,-0.17778183539923548,0.01843615878945258,0.0049619701396898626,-0.15746378898620605,-0.022516964003443714,0.03962256759405136,21.606227676499316
206,-180.61056518554688,-108.5679702758789,55.52898406982422,-0.18085294576416364,0.018234256788392425,0.005894981891182057,-0.15331582725048065,-0.017899353057146065,0.04617004841566086,21.605923675586784
207,-179.75234985351562,-108.54671478271484,55.56426239013672,-0.18680125086482258,0.017992463263768035,0.007585770072649731,-0.14795899391174316,-0.011565281078219409,0.041257113218307495,21.605255971540764
208,-179.32298278808594,-108.535400390625,55.58183670043945,-0.18977460641221752,0.01794813622966788,0.008473668222585561,-0.14793415367603302,-0.010254738852381701,0.04505924507975578,21.604649289414052
209,-178.89344787597656,-108.52362060546875,55.5993537902832,-0.1928126301521854,0.017874641471134548,0.009338836240215918,-0.15085576474666595,-0.010737699456512923,0.04326220601797104,21.60539994420036
210,-178.46372985839844,-108.51134490966797,55.6168327331543,-0.1958734319923568,0.01772136381470236,0.010306089306922133,-0.15316326916217804,-0.016521247103810303,0.0470905676484108,21.605608913196164
211,-177.6039276123047,-108.4852294921875,55.65245819091797,-0.20200917745180408,0.017397275694248135,0.012180070312628069,-0.15475115180015564,-0.01740655675530433,0.04367471858859062,21.604989177291465
212,-177.17568969726562,-108.47016143798828,55.67027282714844,-0.20518936237420135,0.017264433353535672,0.012969227850835463,-0.15832887589931488,-0.01430176012217998,0.03892920911312103,21.603946092148046
213,-176.7472381591797,-108.45462036132812,55.688018798828125,-0.20855160137175133,0.017055305052125335,0.013647416964762722,-0.16693277657032013,-0.01692286320030689,0.03284914791584015,21.60362024997928
214,-176.31857299804688,-108.4385757446289,55.705692291259766,-0.21187728998134345,0.01699190590100036,0.014303160505930633,-0.16631577908992767,-0.010176095180213448,0.03260749951004982,21.603345031170026
215,-175.46066284179688,-108.40492248535156,55.7412223815918,-0.21856721041482566,0.017104000172171712,0.01602409442963675,-0.16680656373500824,-0.006991419009864324,0.04760299623012543,21.60262079053489
216,-175.0314483642578,-108.38731384277344,55.75880813598633,-0.22178798635606026,0.017063373543420197,0.01688716490457873,-0.16097937524318695,-0.011035563424229617,0.043621212244033813,21.602055305733252
217,-174.60208129882812,-108.36914825439453,55.776268005371094,-0.22502621634295236,0.016961798600898588,0.017731349062060586,-0.1611635386943817,-0.014717955142259593,0.041089728474617004,21.601404991922724
218,-174.1725616455078,-108.35041046142578,55.793601989746094,-0.22825692984933146,0.01706002486326681,0.01859539617931702,-0.16165120899677277,-0.005800512619316573,0.04394778609275818,21.601640115309696
219,-173.3131103515625,-108.31119537353516,55.82844543457031,-0.2345963410305844,0.017484542054111766,0.02060484778681213,-0.1573302000761032,-0.002250925172120326,0.05303649231791496,21.60301977299115
220,-172.8845672607422,-108.28970336914062,55.84558868408203,-0.2376967892633754,0.01760928318563818,0.021736843014210642,-0.15510112047195435,-0.0070839221589267184,0.05715370178222656,21.602416048964454
221,-172.45582580566406,-108.26763916015625,55.862552642822266,-0.24076081267659158,0.01768182966908621,0.022866261559759786,-0.15347595512866974,-0.009511656127870076,0.05730954185128212,21.602126608670133
222,-172.0269012451172,-108.24500274658203,55.879337310791016,-0.24386934772825683,0.01776692563033996,0.023979130214034753,-0.1548691689968109,-0.009685295633971684,0.056004106998443604,21.60272498759259
223,-171.16848754882812,-108.19799041748047,55.91290283203125,-0.24991656090520253,0.017856521156562676,0.026258648559920526,-0.15219977498054504,-0.013228486292064183,0.057012200355529785,21.60114688479702
224,-170.73910522460938,-108.173583984375,55.92942810058594,-0.25299039785002186,0.017864271036109807,0.027419158200766666,-0.1543237417936325,-0.014094147831201546,0.05769338831305504,21.602284317571772
225,-170.30958557128906,-108.14852905273438,55.945804595947266,-0.25600411429004,0.01784486124926178,0.028633143721575095,-0.15115833282470703,-0.016331929713487618,0.05898972228169441,21.603622487359313
226,-169.8799285888672,-108.1228256225586,55.9620475769043,-0.25902092231118423,0.017831686002601856,0.03002400517553558,-0.15119574964046478,-0.018127894029021256,0.0674302950501442,21.604663180210245
227,-169.02027893066406,-108.06938934326172,55.993804931640625,-0.2651082898656809,0.017531757691994793,0.03257617075662976,-0.15286974608898163,-0.025504650548100465,0.05886435508728027,21.605830865813747
228,-168.59140014648438,-108.0407485961914,56.00953674316406,-0.2681067684044844,0.01734577721508302,0.033780599141298245,-0.1508873552083969,-0.024935616180300706,0.05622124671936035,21.60570045196479
229,-168.16238403320312,-108.01142883300781,56.02519607543945,-0.2710825616078429,0.01719747125963615,0.03497113052030716,-0.1491280496120453,-0.023425942286849015,0.05628129839897156,21.60548805345169
230,-167.7332305908203,-107.9814224243164,56.04079818725586,-0.27399345100011774,0.01709931604504627,0.03615599685652985,-0.14628225564956665,-0.020678974688053124,0.056727129966020584,21.605456508153207
231,-166.87457275390625,-107.91925048828125,56.07269287109375,-0.27932034793287175,0.016568162097400908,0.03846211726246773,-0.13222284615039825,-0.029052106663584702,0.052292961627244956,21.606178902393708
232,-166.44508361816406,-107.88709259033203,56.088539123535156,-0.28195464463483433,0.01626147062704381,0.03970248844515272,-0.13204407691955566,-0.032058447599411004,0.05613760277628899,21.608188014145004
233,-166.0155029296875,-107.85419464111328,56.1043586730957,-0.2846881041574869,0.015905718273165337,0.04089929274598364,-0.1369984894990921,-0.033954896032810204,0.053729981184005744,21.607681160291786
234,-165.5858612060547,-107.82054901123047,56.12014389038086,-0.28741233870647015,0.015669972726606786,0.04211279122242436,-0.13721352815628052,-0.028819514438509934,0.05548430979251862,21.606817136844626
235,-164.7263946533203,-107.7509994506836,56.15155029296875,-0.2927605532701444,0.015074409319561461,0.044586953178857795,-0.13352569937705994,-0.034305188804864876,0.055719479918479926,21.608061612666884
236,-164.29730224609375,-107.71430206298828,56.16720199584961,-0.2953244594425022,0.014686099893827577,0.045911049781555274,-0.12910449504852295,-0.03809316456317901,0.058357294648885734,21.607757303618712
237,-163.8681182861328,-107.67684173583984,56.18287658691406,-0.29789024182976304,0.014260133990663924,0.04725977706981017,-0.1285901665687561,-0.040376182645559304,0.059387285262346275,21.608890065850424
238,-163.43885803222656,-107.63862609863281,56.198577880859375,-0.30037510500184544,0.013918333245025156,0.048538314908659286,-0.12512345612049103,-0.03594705834984779,0.057078458368778236,21.608786638248308
239,-162.5802001953125,-107.55990600585938,56.23054885864258,-0.3053139600828463,0.013101130051463744,0.05099965250931936,-0.12313159555196762,-0.04050169885158538,0.05303683131933213,21.6082730870935
240,-162.1328582763672,-107.51771545410156,56.247196197509766,-0.30777285585534664,0.012685582363077043,0.05234232624528099,-0.11812277883291245,-0.039383634924888604,0.05591558665037156,21.607968244247026
241,-161.7034454345703,-107.4763412475586,56.263221740722656,-0.3102573838762256,0.012383241464219331,0.05365891877795152,-0.12399670481681824,-0.03489026799798011,0.05834982171654702,21.608233134182065
242,-161.2740020751953,-107.4341812133789,56.27925491333008,-0.3127117251303139,0.012124501676929142,0.054913041116464015,-0.12405095249414444,-0.03242401778697967,0.05679698660969735,21.60725086307091
243,-160.41085815429688,-107.34619903564453,56.310726165771484,-0.31750142427701905,0.011692430372444437,0.057266514566071555,-0.12071021646261215,-0.028007939457893365,0.0521811842918396,21.608414179874057
244,-159.97738647460938,-107.30044555664062,56.326297760009766,-0.3198839305607523,0.011514019188523374,0.058422791218637166,-0.11981679499149323,-0.028465967625379555,0.05287963524460793,21.610113819818796
245,-159.54412841796875,-107.25396728515625,56.341854095458984,-0.32223058338064764,0.011324417097447881,0.0595776179595749,-0.11724366247653961,-0.029363356530666344,0.05257983878254891,21.610861591914922
246,-159.111083984375,-107.20675659179688,56.35738754272461,-0.32458517271760506,0.01119670761954545,0.06082970057430906,-0.11820002645254135,-0.02843412943184375,0.057188857346773155,21.61294419027988
247,-158.24554443359375,-107.110107421875,56.38917922973633,-0.3292848035331047,0.010943434733957544,0.0635224974593771,-0.11812852323055267,-0.03023347817361354,0.06330721080303192,21.616054007264236
248,-157.8130645751953,-107.06063842773438,56.40497970581055,-0.3316312424812959,0.010810467135174534,0.06501259243152337,-0.11771249026060104,-0.032294858247041695,0.06870657950639725,21.61640776739027
249,-157.38075256347656,-107.0103988647461,56.42072296142578,-0.33398379900154374,0.01073408302638286,0.06644423659834943,-0.11841926723718643,-0.029410932213068,0.06753941625356674,21.618184115911173
250,-156.94863891601562,-106.95936584472656,56.43639373779297,-0.3362773958720501,0.0105619992855432,0.06781168007611081,-0.11571940034627914,-0.03152275085449218,0.06205419823527337,21.617985301478225
251,-156.0813446044922,-106.8538589477539,56.46702194213867,-0.3405284301867032,0.01030028479714505,0.07070804387628712,-0.10664399713277817,-0.03086517006158828,0.06693919003009796,21.622010872643692
252,-155.6463623046875,-106.7994384765625,56.48215103149414,-0.34281924045864887,0.010261052717768714,0.07227572127280316,-0.11403258889913559,-0.03116117976605891,0.07271230965852737,21.624428022480508
253,-155.21170043945312,-106.74423217773438,56.49723434448242,-0.34512827492165243,0.010215672011174964,0.07387600088204803,-0.11648275703191757,-0.032481111586093896,0.07551320642232895,21.627604480372234
254,-154.77740478515625,-106.68824005126953,56.512271881103516,-0.34732328069495383,0.010134936895325422,0.07537023302282962,-0.11105336993932724,-0.032385952770709985,0.06998351216316223,21.62848772854708
255,-153.9097442626953,-106.57384490966797,56.54235076904297,-0.3514006727481274,0.010097353567421686,0.078365431458891,-0.1009163036942482,-0.03004618547856807,0.07059512287378311,21.632724310378343
256,-153.47634887695312,-106.51542663574219,56.557289123535156,-0.3534844162260033,0.009889505849296303,0.07995657183274053,-0.10382164269685745,-0.03871478140354156,0.07139690220355988,21.63545911833382
257,-153.04327392578125,-106.4561767578125,56.572181701660156,-0.3556487923318338,0.009729466166548023,0.08158216026756411,-0.10918741673231125,-0.039106991142034524,0.07302269339561462,21.635295552986907
258,-152.6104736328125,-106.39607238769531,56.5870361328125,-0.3577442059668775,0.009563941948667458,0.08326463486333373,-0.10534626245498657,-0.03889643028378486,0.07636374235153198,21.637409748926014
259,-151.74267578125,-106.27241516113281,56.61614227294922,-0.3620953645037306,0.009095389027824854,0.08647571052861154,-0.11121738702058792,-0.04074388369917869,0.07013607025146484,21.642781201125686
260,-151.3078155517578,-106.2088851928711,56.63056945800781,-0.36429642521630895,0.00898516597841912,0.08796614244215593,-0.11055020242929459,-0.03511653095483779,0.06860847026109695,21.644429435044863
261,-150.8733673095703,-106.14452362060547,56.64499282836914,-0.36646234501993774,0.008946719157605573,0.08940896376290755,-0.1091887354850769,-0.031385801732540124,0.06667855381965637,21.646781856563166
262,-150.4393310546875,-106.07933044433594,56.65937423706055,-0.36854841516524656,0.009082687232128584,0.09074487431729994,-0.10503608733415604,-0.021331198513507836,0.06542244553565979,21.64855053291238
263,-149.57223510742188,-105.94654083251953,56.688045501708984,-0.372759399411116,0.009398481563792685,0.09335237574759636,-0.1074400246143341,-0.019351029768586152,0.06319788843393326,21.65111206065353
264,-149.13926696777344,-105.87893676757812,56.70218276977539,-0.37492540308275685,0.009449248916756931,0.09455898298417757,-0.10919077694416046,-0.02221922762691974,0.05789618194103241,21.653284579824284
265,-148.70663452148438,-105.81051635742188,56.71616744995117,-0.3770655888541804,0.009604306038669151,0.09568883284714659,-0.10764533281326294,-0.016888305544853204,0.05509414151310921,21.65581116827235
266,-148.2742919921875,-105.74129486083984,56.7299690246582,-0.3792018330492147,0.009778767080715787,0.09683120743034247,-0.1073172315955162,-0.014170691370964043,0.05659162998199463,21.656684277165155
267,-147.40797424316406,-105.5997314453125,56.75621795654297,-0.3832755177405959,0.009813871179816738,0.09916739770744652,-0.10028183460235596,-0.026708876714110368,0.0547647662460804,21.66061071039958
268,-146.97410583496094,-105.52742004394531,56.76893615722656,-0.3853490800345681,0.009793458457673465,0.10030603550296739,-0.1030934602022171,-0.025602785870432847,0.05322142690420151,21.662457054246634
269,-146.54066467285156,-105.45433044433594,56.78150939941406,-0.3874606085540706,0.009701184058802423,0.10142725243111361,-0.10662206262350082,-0.027363670989871018,0.05022142082452774,21.66559130186438
270,-146.1075897216797,-105.38044738769531,56.79397201538086,-0.38955411067160906,0.009532481075704409,0.10268030036443136,-0.10557286441326141,-0.033224359154701226,0.05440346524119378,21.668911820069454
271,-145.24252319335938,-105.23033142089844,56.81843566894531,-0.39365717036835957,0.009215809117372062,0.10536200674201318,-0.10338490456342697,-0.03394091129302978,0.06029529124498368,21.674215066975258
272,-144.81051635742188,-105.1540756225586,56.83055877685547,-0.3957005562976024,0.009025547568568364,0.10669946853820861,-0.10334479063749313,-0.03613664582371711,0.05827553942799569,21.676014479336253
273,-144.37887573242188,-105.0770034790039,56.842647552490234,-0.3976350468477506,0.008821045093560537,0.10807136297160351,-0.09757830202579498,-0.03729477152228355,0.059182260185480125,21.67765853374589
274,-143.9475555419922,-104.99909973144531,56.85470199584961,-0.3995417866314185,0.008576341738807813,0.10947019365766159,-0.09623465687036514,-0.04015569761395454,0.0601545162498951,21.679482113764514
275,-143.0858917236328,-104.84077453613281,56.87870407104492,-0.4030280811822422,0.007895659723207554,0.11253847180050885,-0.086651511490345,-0.05073858052492141,0.06509047001600266,21.68315728067753
276,-142.65826416015625,-104.76091766357422,56.89073181152344,-0.4047706690729939,0.007291075360246507,0.11413081474205192,-0.08748191595077515,-0.06019932031631469,0.06160440668463708,21.682740481257103
277,-142.23081970214844,-104.6801528930664,56.9028205871582,-0.4065460062328961,0.0067201353658457785,0.11579993970337382,-0.08955241739749908,-0.05981203541159629,0.06445915997028352,21.683262926239642
278,-141.80355834960938,-104.59848022460938,56.91498565673828,-0.4083987435933075,0.006279525275026644,0.11754471282610018,-0.09329653531312943,-0.05471853911876678,0.07052252441644669,21.682578973002656
279,-140.9496612548828,-104.43235778808594,56.94053268432617,-0.4120289953876122,0.005578496481628322,0.12110979459038367,-0.09156538546085358,-0.050173781812191,0.0755549818277359,21.6819764560251
280,-140.5229949951172,-104.34791564941406,56.953346252441406,-0.4137523255406032,0.005322355227803097,0.12299440888954755,-0.08741797506809235,-0.0484795831143856,0.08025114983320236,21.682304079042478
281,-140.09652709960938,-104.2625503540039,56.96616744995117,-0.41552793884276557,0.005124252994335678,0.12508006124425414,-0.08938243240118027,-0.05037860199809073,0.09018141031265259,21.68336473002749
282,-139.67027282714844,-104.17623138427734,56.97898864746094,-0.41735832443194554,0.005074433947947677,0.12723154621855887,-0.09223448485136032,-0.046081546694040285,0.09751816838979721,21.6829354194441
283,-138.81837463378906,-104.00076293945312,57.00429916381836,-0.42103619960905,0.00525512304059966,0.13111057171473578,-0.09294556081295013,-0.03319977223873137,0.08807183802127838,21.683743402235148
284,-138.39476013183594,-103.91217803955078,57.016822814941406,-0.4230043951679485,0.005227707883390353,0.1328320929889365,-0.09859254211187363,-0.035673618316650384,0.0780460312962532,21.682364795245675
285,-137.9712677001953,-103.8226089477539,57.02926254272461,-0.42502125269667707,0.0051392280795782815,0.1344687185891033,-0.10209663212299347,-0.03600485622882842,0.07259909808635712,21.68089761662867
286,-137.54786682128906,-103.7320785522461,57.04160690307617,-0.42707029960726306,0.005101208085295386,0.13601897958282969,-0.10324273258447647,-0.03267062455415725,0.06954248994588852,21.679487164072995
287,-136.70138549804688,-103.54814910888672,57.065433502197266,-0.43104542026686027,0.005109158182427545,0.1387869803880037,-0.10085275769233704,-0.025918332859873765,0.062040407210588455,21.678854298819417
288,-136.27830505371094,-103.45478820800781,57.07711410522461,-0.4329281689419031,0.005134792777995381,0.14031013243747456,-0.09573294967412949,-0.028842013329267495,0.06885664165019989,21.677240406837345
289,-135.8553466796875,-103.36050415039062,57.0886344909668,-0.4346764872347065,0.005162168110765452,0.14179324622358452,-0.08841588348150253,-0.02867154031991958,0.06812722980976105,21.6762920731933
290,-135.43252563476562,-103.26529693603516,57.09999084472656,-0.43637989323167625,0.005104790999351344,0.1432744730614002,-0.08556664735078812,-0.031712215393781655,0.06536728888750076,21.675556668199054
291,-134.58731079101562,-103.07215118408203,57.1223258972168,-0.43997334026522633,0.004945987200755785,0.1463877807495806,-0.09135913848876953,-0.03577012196183204,0.0695987343788147,21.672552302094232
292,-134.16659545898438,-102.974853515625,57.13310241699219,-0.44173644252756766,0.004868688531870444,0.14784077592545855,-0.08893733471632004,-0.03341760486364364,0.06451482325792313,21.66961028237505
293,-133.74594116210938,-102.87660217285156,57.14374923706055,-0.4435371532261157,0.004640444503792781,0.14935175032317868,-0.09102220088243484,-0.04047771915793418,0.06284730136394501,21.668628185274255
294,-133.3253631591797,-102.77738952636719,57.15427017211914,-0.445283633380392,0.004501055647907321,0.1509023371144363,-0.088795006275177,-0.038831602782011025,0.06652679294347763,21.66853240833386
295,-132.4844207763672,-102.57604217529297,57.17511749267578,-0.4486007480502248,0.00412779843447337,0.1538832893554273,-0.08301039785146713,-0.03895363584160804,0.06196855381131173,21.665294144466312
296,-132.06410217285156,-102.47390747070312,57.185367584228516,-0.450294667897113,0.003917948269711597,0.15540682318215712,-0.08573032170534134,-0.041025478392839425,0.06366394460201263,21.664420192756076
297,-131.64390563964844,-102.37081146240234,57.19550704956055,-0.4519547119874855,0.003725014274491706,0.15690632865724802,-0.08427151292562485,-0.040216229856014245,0.06364224851131439,21.66370016512778
298,-131.2238311767578,-102.26675415039062,57.205543518066406,-0.453540934543426,0.003459617975736698,0.15842172063542603,-0.08008319139480591,-0.0435897447168827,0.06217937171459199,21.662833990408622
