,current_time,x_pos,y_pos,z_pos,roll,pitch,yaw,vel,x_traj,y_traj,z_traj,roll_traj,pitch_traj,yaw_traj,x_cmd,y_cmd,z_cmd,roll_cmd,pitch_cmd,yaw_cmd,vel_cmd,effector_dmg,effector_x,effector_y,effector_z,cost,time_solution
816,23.404927492141724,195.06802368164062,197.08154296875,52.612186431884766,-0.6536976099014287,0.14031390845775604,0.7628382007267814,22.143931033800193,"array('d', [197.08154296875, 198.1336061413943, 199.23618445859776, 200.38738358403901, 201.5855397664897, 202.82890796971142, 204.1147265730287, 205.4395721435849, 206.79966355914766, 208.1908878583413, 209.60882796486896, 211.04879202134666, 212.505844068381, 213.97470043290258, 215.4505947392365, 216.93111711109793])","array('d', [195.06802368164062, 196.11440835302523, 197.1036839683563, 198.03208637588688, 198.89641796708892, 199.6936851508929, 200.42049441121173, 201.0734480006485, 201.6493817925847, 202.1453946295469, 202.55887519442155, 202.88752626404403, 203.12938640587697, 203.28434607162808, 203.3591742864993, 203.36426948069624])","array('d', [-52.612186431884766, -52.39368175466568, -52.15886410358, -51.909310294606456, -51.650822706092235, -51.390350431215616, -51.129878160735174, -50.86940590002787, -50.608933661277135, -50.3484614730161, -50.08798940518789, -49.82751764316726, -49.567046755806956, -49.306579693260176, -49.05034126392169, -48.810290650586616])","array('d', [-0.6536976099014287, -0.6662305646138181, -0.6775708518606767, -0.6878319686988301, -0.6971166113635722, -0.7055177029411883, -0.7131193230626186, -0.7199975486816949, -0.7262212136341745, -0.7318525920339027, -0.7369480005694514, -0.7415582363216446, -0.7457241879820301, -0.6993410306615844, -0.6222879979826773, -0.5630684585523811])","array('d', [-0.14031390845775604, -0.15187477123387821, -0.16233547325597147, -0.17180070818395035, -0.1745329335522098, -0.1745329317120363, -0.17453292761003236, -0.17453291851089484, -0.17453289797387847, -0.17453285041211633, -0.17453273566813227, -0.17453243867774293, -0.1745315596311612, -0.17452731292495718, -0.16890206266730223, -0.15281934661191335])","array('d', [0.7628382007267814, 0.8136037226320457, 0.8656307943816982, 0.9188201704151651, 0.9730789661301292, 1.028320456490339, 1.0844638539132938, 1.1414340678649681, 1.1991614494291152, 1.2575815243423205, 1.3166347171854544, 1.3762660630398424, 1.4364246100471558, 1.4940520463627793, 1.5448678874649548, 1.5888828071321666])",202.82890796971142,199.6936851508929,-51.390350431215616,-0.7055177029411883,-0.1745329317120363,1.028320456490339,14.999999852567136,-1.0,"[195.6866018844496, 197.55203555319193, 52.51325022067409]","[201.3034762504302, 212.36341209416108, 40.30367007562329]","[214.940340550467, 199.63601881034597, 47.51819655083147]",10000000000.0,0.008859395980834961
817,23.42168617248535,195.34629821777344,197.4196014404297,52.54386520385742,-0.6570339202880863,0.14017879962921134,0.7647764245655877,22.10062304646827,"array('d', [197.4196014404297, 198.4738856441169, 199.57888108759397, 200.7326226608552, 201.93337020707585, 203.17931646201515, 204.4676497676676, 205.79488939049213, 207.15720072199557, 208.55042131821514, 209.97008877163682, 211.41147015244408, 212.86959275486137, 214.33914206797013, 215.81540175893724, 217.29601436403237])","array('d', [195.34629821777344, 196.39048194475845, 197.37709495951643, 198.30237489913569, 199.16312166293, 199.95635086678666, 200.67869011629637, 201.32676032219808, 201.8974199078789, 202.3877938252798, 202.79530007124617, 203.1176735723552, 203.35298752325497, 203.5012318352252, 203.56949107777928, 203.56838949272475])","array('d', [-52.54386520385742, -52.32555133229161, -52.09090603926328, -51.841507932499965, -51.58309306198285, -51.32262078696486, -51.062148516179114, -50.801676254811014, -50.541204014625066, -50.280731823232166, -50.0202597485252, -49.75978797127473, -49.499317050168955, -49.23884996926176, -48.982876269007555, -48.743321615904726])","array('d', [-0.6570339202880863, -0.6692493833654489, -0.6803023922783401, -0.690303568914971, -0.6993530079560848, -0.707541278516485, -0.7149503302928445, -0.7216543130555676, -0.7277203169961112, -0.7332090388860713, -0.7381753693012177, -0.7426688189994177, -0.7467285549960125, -0.6982121009456281, -0.6192360451368677, -0.5603069825464491])","array('d', [-0.14017879962921134, -0.15175251970253834, -0.16222485549472662, -0.17170061711452977, -0.17453293361293992, -0.17453293184294363, -0.17453292789250363, -0.17453291912228025, -0.1745328993023335, -0.17453285331383694, -0.17453274205206032, -0.17453245284249783, -0.1745315909841668, -0.1745273072917292, -0.1685497723026578, -0.15250115196512995])","array('d', [0.7647764245655877, 0.8158754722702473, 0.8682099874277418, 0.9216823746444838, 0.9762013498762458, 1.031681733564996, 1.0880442235707464, 1.1452151506115609, 1.2031262196316161, 1.2617142406484834, 1.3209208517867963, 1.3806922308878997, 1.4409784638168723, 1.4985983330359751, 1.5491954641879344, 1.5929346490007816])",203.17931646201515,199.95635086678666,-51.32262078696486,-0.707541278516485,-0.17453293184294363,1.031681733564996,14.999999852458604,-1.0,"[196.41798767367487, 198.44797774871142, 52.33428495985886]","[201.936949535511, 213.18111441475875, 39.986178062557954]","[215.6486336459341, 200.57304070137445, 47.26808688468955]",10000000000.0,0.009155750274658203
818,23.446051836013794,195.6243896484375,197.76002502441406,52.47506332397461,-0.6602603197097782,0.14008711278438557,0.7667099992421015,22.058938178839096,"array('d', [197.76002502441406, 198.81650945652646, 199.92389086388283, 201.08013497330586, 202.2834300090073, 203.5319079455042, 204.8227052955356, 206.15228547209907, 207.51676178950817, 208.91192368150735, 210.33326471126875, 211.77601211164557, 213.23515760270607, 214.70536627415512, 216.18198971905875, 217.66267162255582])","array('d', [195.6243896484375, 196.6663713438303, 197.6503305343336, 198.57250699567115, 199.42970074118838, 200.21893631632827, 200.93686008115193, 201.58011159169294, 202.14557171094444, 202.630391292304, 203.03201734316323, 203.34821654423519, 203.57709615531596, 203.71863697509636, 203.7797919560914, 203.77118785028134])","array('d', [-52.47506332397461, -52.25687893799477, -52.02235061149261, -51.77305816810906, -51.51469264555254, -51.25422037039477, -50.99374809930791, -50.73327583728814, -50.472803595686656, -50.21233140120372, -49.951859319706536, -49.691387527421305, -49.43091657316441, -49.17044949555945, -48.91478995390872, -48.67582389966843])","array('d', [-0.6602603197097782, -0.6721687505590218, -0.6829439452062256, -0.6926937450943134, -0.7015157290627455, -0.7094981898194884, -0.7167210173274787, -0.7232564977340133, -0.7291700352073083, -0.7345208016791017, -0.7393623107967434, -0.7437428459911724, -0.7477024586682243, -0.7007419912973291, -0.6218438054405054, -0.5626666049928392])","array('d', [-0.14008711278438557, -0.15166955801037652, -0.1621497886532535, -0.17163269385001526, -0.17453293367329112, -0.17453293197207295, -0.17453292817107618, -0.17453291972520824, -0.1745329006126727, -0.1745328561772178, -0.17453274835489413, -0.17453246682545495, -0.17453162172073144, -0.1745272734057659, -0.1681317479742591, -0.15212350210345463])","array('d', [0.7667099992421015, 0.8181331631598895, 0.870766341217112, 0.9245135630867397, 0.9792851191612659, 1.0349973483569208, 1.0915724063119674, 1.148938016938738, 1.2070272108756235, 1.2657780544432056, 1.325133371889092, 1.3850404581471012, 1.4454505712176824, 1.5032745653466562, 1.5541409995388937, 1.5981157240136943])",203.5319079455042,200.21893631632827,-51.25422037039477,-0.7094981898194884,-0.17453293197207295,1.0349973483569208,14.999999852351692,-1.0,"[196.44872232578444, 198.4861025027826, 52.32664222227473]","[201.96359904844743, 213.21614124357876, 39.9730154904816]","[215.67837840042625, 200.61286574250437, 47.25740111801074]",10000000000.0,0.00886392593383789
819,23.462798595428467,195.90090942382812,198.10035705566406,52.406105041503906,-0.6633864641189577,0.14005212485790233,0.7686617533352711,22.0179197821477,"array('d', [198.10035705566406, 199.15904314551761, 200.2688010526663, 201.4275287624557, 202.6333485012805, 203.88433275844403, 205.17756319522243, 206.50944862012895, 207.87605149111366, 209.27311430302765, 210.69608772728094, 212.14016024364975, 213.6002890182218, 215.07111929700855, 216.5480738064536, 218.0287953503934])","array('d', [195.90090942382812, 196.9406615758075, 197.9219474476775, 198.84100935765977, 199.6946507398806, 200.4799046869904, 201.19343331844482, 201.8318949159933, 202.39219278036418, 202.8715035816553, 203.26730317158092, 203.57738974045708, 203.79990432316526, 203.93481699314736, 203.98894308474198, 203.9729099277579])","array('d', [-52.406105041503906, -52.18797006797979, -51.953486376571604, -51.70423425490765, -51.44588756371255, -51.18541528841777, -50.924943017036725, -50.66447075438067, -50.403998511397766, -50.143526313900956, -49.88305422578724, -49.62258241888986, -49.36211143274049, -49.101644378071, -48.84632487284617, -48.60799592423515])","array('d', [-0.6633864641189577, -0.6749974032576042, -0.6855034162569227, -0.695009650512182, -0.7036112471968315, -0.7113942933466479, -0.7184366831912261, -0.7248088971574153, -0.730574705762764, -0.7357918034224157, -0.7405123693780017, -0.7447834955121477, -0.7486452164781771, -0.7032764612730932, -0.6244647295520636, -0.5650381390400054])","array('d', [-0.14005212485790233, -0.1516378996257006, -0.1621211429681163, -0.17160677418785805, -0.1745329337328083, -0.17453293209828544, -0.17453292844318447, -0.17453292031382164, -0.17453290189126425, -0.1745328589695985, -0.1745327544946185, -0.17453248040251043, -0.17453165117222805, -0.17452721461452697, -0.1676793342319684, -0.1517147281406413])","array('d', [0.7686617533352711, 0.8204004587446103, 0.8733242963312403, 0.9273388985604877, 0.982356106917309, 1.0382937545300106, 1.0950754298587464, 1.1526302246181503, 1.2108924695794883, 1.2698014618888276, 1.329301186738498, 1.3893400313069455, 1.4498703440157767, 1.5078975842191156, 1.559035334571171, 1.6032475846599714])",203.88433275844403,200.4799046869904,-51.18541528841777,-0.7113942933466479,-0.17453293209828544,1.0382937545300106,14.999999852247118,-1.0,"[196.8341000916355, 198.96511616666282, 52.23047918198847]","[202.29741729583893, 213.65657161416183, 39.80818865405416]","[216.05110849055137, 201.1130993278243, 47.12237223955241]",10000000000.0,0.009116649627685547
820,23.50463843345642,196.4492950439453,198.78079223632812,52.26767349243164,-0.6691588163375854,0.13998010754585255,0.772771612801824,21.937911665078513,"array('d', [198.78079223632812, 199.8440582848753, 200.95868783827467, 202.1224504307804, 203.33334299088722, 204.58932567577475, 205.8873770049838, 207.2238027127427, 208.59456941669546, 209.99533131586588, 211.42145856580362, 212.8680670741277, 214.33004947948805, 215.80201434189718, 217.27953322947113, 218.76024261704723])","array('d', [196.4492950439453, 197.48437919635307, 198.4601445708358, 199.37283994071956, 200.21927650253747, 200.99650512088058, 201.70121986744581, 202.33011648591386, 202.88014278374857, 203.34852633091978, 203.73279958990514, 204.03082237319998, 204.24080161016346, 204.36267998245552, 204.40297777390933, 204.37231634689604])","array('d', [-52.26767349243164, -52.04964022767458, -51.81524841147229, -51.56607928650641, -51.307771356981526, -51.04729908141858, -50.78682680946167, -50.526354545559194, -50.26588229986658, -50.00541009644532, -49.74493799528521, -49.4844661594654, -49.22399511010295, -48.96352814773271, -48.7089435333825, -48.47199158146643])","array('d', [-0.6691588163375854, -0.6802204440213473, -0.6902294194320266, -0.6992859154693755, -0.7074805722139009, -0.7148954039790866, -0.7216046199178191, -0.7276753662298312, -0.7331683969126824, -0.738138678097096, -0.7426359246468778, -0.7467050241075087, -0.7503850963439508, -0.7083113996619357, -0.6297046404400451, -0.5697794559749846])","array('d', [-0.13998010754585255, -0.15157273566758062, -0.1620621801919616, -0.17155342251177558, -0.17453293384932228, -0.17453293234526382, -0.1745329289758677, -0.1745329214671314, -0.17453290440039199, -0.17453286446254795, -0.17453276661298703, -0.17453250730815817, -0.17453170954987998, -0.17452703570474104, -0.1667017025201704, -0.1508312535783763])","array('d', [0.772771612801824, 0.8250968838688386, 0.8785607630695232, 0.933071917967696, 0.9885451223369679, 1.0449010292735452, 1.1020659268331665, 1.1599714796742966, 1.2185544604775767, 1.2777564747910983, 1.3375236821878145, 1.3978065127006576, 1.458559295944036, 1.5169844883952215, 1.5686662538632081, 1.6133558032917903])",204.58932567577475,200.99650512088058,-51.04729908141858,-0.7148954039790866,-0.17453293234526382,1.0449010292735452,14.999999852044345,-1.0,"[197.13126930650108, 199.33761449289224, 52.155369319889395]","[202.5530141733552, 214.00173335541464, 39.68266710326627]","[216.33788345638766, 201.50369490010848, 47.015907425211026]",10000000000.0,0.009398698806762695
